@relation 'RBF drift, 50/50 centriod drifted, speed 1.0E-4 generators.RandomRBFGeneratorDrift -s 1.0E-4 -r 110 -i 110'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data

0.8936058579274565,0.7003970731203102,0.8903136899336558,-0.1106045349892611,0.5760190067359521,0.8363767947081867,1.0444171513398315,0.8761002089291096,0.19938393564731963,0.4959012962214612,class2
0.8028153256298776,0.3801365834908865,1.2165671742057513,0.9560796462092724,0.9302363019611043,0.005414105040765102,1.0674382778196678,-0.035606175823700764,0.43798272880198896,0.7762881884065004,class2
0.706511605873848,0.9860632955316377,0.026402924531087696,0.3418727053249274,0.23083986877114818,0.18012901625840175,0.3737232367078397,-0.06255406922618378,-0.08597255741794196,0.1261247026100619,class1
0.5282345235298708,0.3699955343532809,0.45396992485611226,0.34113528641770674,0.45672070500700035,0.02913658849352594,0.8842868644839228,0.7483644509053647,0.8023656657187069,0.9875990720446718,class2
1.0808443824227907,0.7390139807040526,-0.150245072114582,0.6617926582667094,0.009884653364070002,0.4929971797891255,0.361808267664919,0.56091470885377,0.38261787625287463,0.7941645120695358,class2
0.8435554059483397,0.8870453599995707,0.5051485807377268,0.47754804123220607,0.49228298356516875,0.19152730534975648,0.17035285809062423,0.06210035689080182,0.22028994466953258,0.3425152149807433,class1
0.42088830695104107,0.12973342591213233,0.829356347360253,0.9085437777487149,1.0407347973411363,0.8799696173935696,0.7990286089489991,0.17686274322344134,0.6127502684884899,0.778612463973024,class1
0.44519604104717136,0.34316483111573537,0.5611293547131728,0.8299632813129668,0.4906597076530601,0.22517431871784552,0.22952962287646714,0.6949351219360715,0.8606392088394552,0.6925198984419556,class2
0.2730078663862156,0.6644790718248657,0.4638247662433539,0.58599579416567,0.41034974096866744,0.8723689448365373,0.41179378477505724,0.5045000780214877,0.6695850450882652,0.15466585679569608,class2
1.0207926103819454,0.8027043593199964,0.23220275800084286,0.15209206041049572,0.9473429164317969,0.3574920326093244,0.7473664663194987,0.06640976384708203,0.0013807250945015205,0.2107813322597854,class2
1.0125368979694995,0.2725136798542537,0.6399996250590972,0.21057618929577773,0.8021431605715087,0.8957333427059486,0.012368165491885907,-0.3447065064190672,1.4380591225853947,1.0049011063094042,class2
0.6078138675633322,0.35681768737829034,0.31181924061917365,0.2839536553717009,0.7682131819801313,0.9309234380693637,0.638720711826745,0.22639410076475083,1.0080284418538201,0.9393981138616548,class2
0.6990437462586812,0.3437943703480933,-0.10024154899039045,0.1766695396759803,0.5317732868592409,0.03790301388359823,0.3610592845181422,0.5115344962393148,0.6855620959823951,0.3911445934385765,class1
0.45877329436386727,0.2717360031846122,0.42773520655309727,0.16929053956270715,0.39392898461331693,0.04802797082693859,0.701453279047251,0.5837117849728375,0.7504735158017483,0.9736991395383034,class2
0.7067041348464671,0.8585252822762901,0.6901527906188115,0.05597443527125048,0.24138044069848985,1.0164172316264828,0.5917722985927147,0.31610469182777745,0.3706982573727824,0.8332913511628578,class2
0.42611075065051723,0.9080642771187252,0.17281016881507405,0.39726574636114037,0.7101518013137832,0.022743291096760238,0.3194909647569423,0.04196917472514684,0.5906255522746605,0.29804474391154057,class2
0.8555564399579754,0.9139494145443309,0.34002503671836787,0.5990371750483333,-0.353369734982438,0.12235878382000735,0.5486049746701339,0.023755391353786598,0.009585933776378522,0.1441156273697952,class1
0.18648745274613718,0.12024814134082612,0.5040778286589158,0.025701692760231737,0.5285104820653466,0.09876304391894467,0.8771811436773138,0.6148034152405605,0.8458557386610418,0.7954323435707639,class1
0.31253505245604474,-0.01897289676114716,0.3143373291948329,0.9316038083558811,-0.03731426748472346,0.9200833705103659,0.40492266357160894,0.01335090314312902,0.7817909125185661,0.04028275485547832,class2
-0.1041920944909436,0.44551315443591344,0.5172721705536873,0.13368451844693852,0.9115335841358124,0.3183676774673908,1.013067031085301,0.27218631823990125,-0.20133599761543708,0.4592249296068265,class2
0.5413810328867007,0.6144664951432344,0.12431004564417653,0.7332273285434422,0.7555745406653507,0.2661051823476935,0.4395474366398411,0.29676989872042026,1.1666683934734785,0.7292781332387345,class2
0.8164634507183444,0.39853771384736086,0.7396873149669547,0.31308782399579727,0.6634308347900635,0.3145806901839366,0.3643219237023583,0.8424279590712567,0.47604927637289013,0.42001636574025075,class2
0.7527734384365523,0.5931475666388788,0.9115372764375722,0.758533874302622,0.9383794077494635,0.4757582532024093,0.3440086488646369,0.8314373382823167,0.7126568213871006,0.7567446731768646,class1
0.7989511163722851,0.6731841580426369,0.634789659035604,0.4900277439750947,0.2656122037169815,0.24082473779656188,0.6821087414079613,0.9024175142279931,0.29277445772672217,0.9400818519912336,class1
1.1913740173954606,1.0294010276013663,-0.3271283605297516,0.10477256160833248,0.8540106000935529,0.3819026750889317,0.6240374765096601,1.60356526575721,1.027153662836335,0.09925704230575949,class2
0.05272682770616804,0.23140466259850437,4.646486673128593E-4,0.2011158196404737,0.5749737495079419,0.46561510501865266,0.3396329449901547,0.5145804698285991,0.5394036124169065,0.03379912978051264,class2
0.9518515093846545,1.0018595384027467,0.38072440754930986,0.09420972894617394,0.4792482260897609,0.4548491674375032,-0.10461584117965729,0.891274206690589,1.0472480176357648,0.4172065481041583,class2
0.4444943447646565,0.924260886923769,-0.07826209598994341,0.4402744581353974,-0.16397137564708714,0.3093593028813473,0.12406858261425485,0.2661228276673521,0.18670563844951127,0.01615657735229334,class1
0.8389023586509294,0.2382788700141777,0.8402348631416473,0.438105888776094,0.6902228426626376,0.28494130312487936,0.5454203955367058,0.6415053942790949,0.46442626295921724,0.42659869951277035,class2
0.16183168666998307,0.002576525267949978,0.5894636421048407,0.05751514447254359,0.4478064516307193,0.20827653841620036,0.9069965533124875,0.5079566157466009,0.9191845071947206,0.9222921650365001,class1
0.8625845341142546,0.8316135211422598,0.11297369362145498,0.39514522046354805,-0.09833457356349035,0.25133855384006043,0.12623081383193296,0.48317637577561123,0.17318873502132281,0.49642446738734225,class2
0.8679865476671889,0.7335717349667946,0.12565364736663392,0.44384934199855164,-0.029708019468743845,0.19752583288522044,0.34421803982017307,0.6006861975921479,0.23356271933239373,0.7209361006503646,class2
0.8995086010655049,0.8180401206253342,0.5893736624788011,0.049055683684753854,0.6631090798551046,0.4639941634649576,0.04189962868967676,0.8194144699191699,0.892023523978577,0.1640809916262686,class2
0.6801957844050819,0.1530385492925011,0.8726375428437392,0.5134650582750208,0.7696668559823876,0.3541547861597235,0.7614035139837358,0.6945912014914885,0.5384657710519334,0.21299043168280116,class2
0.6188037158474144,0.49401880992681235,0.35051653826621865,0.18294126544027453,0.7226665622029764,0.8531236255014937,0.5163977396816756,0.17185755338017372,0.8843087251959109,0.9970823792956552,class2
0.25055702061019697,0.3223682133916558,0.7477745043679512,0.12054640703475505,0.9369936994962277,0.8646489602085756,0.29648525737506415,0.6600416753215763,0.28061566093962587,0.3008428866226265,class1
0.2648373577875174,0.9299389574260286,0.9425780546756825,1.0499961797678692,0.2955413116575713,0.11694932328011298,0.680496180166944,0.1387927604147358,0.32255385765564387,0.4507662147159019,class2
0.6487085386916684,0.05254223328293542,-0.38815623807575084,0.49204350495698,0.3201803001087353,-0.1350970501295514,0.2787960905739011,0.7340530153433525,0.9109821336421621,0.4058400962032282,class2
0.4412629135826728,0.411057167781789,0.35761456200658404,0.7171272484823351,0.7593369710550153,0.1399917302077449,0.9173264307708964,0.4640535039687851,0.8996132630507392,0.8258219338066853,class1
0.8409831773339953,0.7550310627782023,0.1794565163080658,0.11717497137615979,1.098348577753757,0.30110570009934,0.6163522814215552,0.14505451229264962,0.15608461682899807,0.27719936889938934,class2
0.40321596273823634,0.9617988705829418,0.6682985976672337,0.7666601667890247,0.434881131442197,0.2729575532063708,0.6023206007505026,0.13518203116767857,0.28731856653888194,0.2772244321436964,class2
