@relation 'AGR_abrupt drift 4*2500 drifted function:1,3,5,7 generators.AgrawalGenerator -i 90 -p 0.1 -b'

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}

@data

123513.0097112708,0.0,47.0,level4,car12,zipcode6,135000.0,22.0,500000.0,groupB
109391.72828777434,0.0,78.0,level4,car4,zipcode9,113764.98977198038,17.0,197455.54649716185,groupA
108391.41435966115,0.0,62.0,level2,car9,zipcode6,135000.0,22.0,0.0,groupB
92856.5551592448,0.0,20.0,level4,car17,zipcode8,135000.0,19.0,419401.1274965453,groupA
54549.13005585414,42090.299369116154,48.0,level4,car17,zipcode4,135000.0,5.0,268695.68076761067,groupB
86966.43723701709,0.0,20.0,level1,car14,zipcode2,135000.0,7.0,343041.888129187,groupA
42616.70389804512,27731.28933702076,63.0,level2,car19,zipcode2,135000.0,16.0,144679.24489661396,groupB
145951.2230918827,0.0,25.0,level3,car2,zipcode7,135000.0,7.0,41120.49275495154,groupA
54278.7158061891,27634.743846409227,41.0,level0,car18,zipcode7,135000.0,15.0,94169.37000047404,groupB
80034.34251493601,0.0,38.0,level1,car5,zipcode8,135000.0,21.0,359865.24847469275,groupA
96949.27440635124,0.0,60.0,level1,car11,zipcode3,135000.0,28.0,105457.8270686587,groupB
20000.0,13507.686665594318,34.0,level2,car18,zipcode9,83456.12669500854,16.0,122452.43703206861,groupA
44719.1853857734,36323.337467765254,49.0,level0,car14,zipcode4,135000.0,28.0,68225.75447838436,groupB
92093.85638072116,0.0,32.0,level3,car18,zipcode5,135000.0,2.0,250464.14996350548,groupA
59122.15699072432,66045.00170884977,55.0,level4,car18,zipcode6,135000.0,24.0,136342.3917775477,groupB
42960.61694170156,66416.64576434073,78.0,level1,car10,zipcode4,135000.0,16.0,385427.11583788076,groupA
98677.46661145103,0.0,49.0,level3,car11,zipcode3,135000.0,16.0,140278.7342650484,groupB
150000.0,0.0,33.0,level0,car5,zipcode5,135000.0,24.0,349824.18336739374,groupA
41159.75999553068,36273.217659544476,53.0,level1,car12,zipcode8,135000.0,24.0,73447.86794518097,groupB
39086.676432862805,60018.647726431875,25.0,level3,car17,zipcode5,135000.0,21.0,286972.20513748523,groupA
31241.460288905277,40539.99054585178,56.0,level2,car11,zipcode8,135000.0,6.0,145781.95653225837,groupB
31477.367140764927,23814.69303474275,36.0,level0,car10,zipcode6,135000.0,26.0,61578.349801600816,groupA
116223.65548542334,0.0,51.0,level3,car7,zipcode6,135000.0,24.0,53828.383319801724,groupB
39030.53580273819,60872.65373605886,28.0,level2,car10,zipcode3,135000.0,2.0,485945.82500684966,groupA
114070.73145080353,0.0,62.0,level0,car20,zipcode9,84715.1891311564,14.0,338145.60202917596,groupB
117089.72743946932,0.0,78.0,level4,car3,zipcode5,135000.0,5.0,398073.35638850543,groupA
56284.95307814659,14732.996281628275,37.0,level0,car10,zipcode3,135000.0,16.0,335297.1243569355,groupB
46974.54568853334,22333.97180272453,31.0,level0,car7,zipcode1,135000.0,30.0,9482.020078256526,groupA
21926.045524527348,16994.693349917914,54.0,level2,car11,zipcode1,135000.0,29.0,294690.3367781621,groupB
91954.87767369329,0.0,59.0,level3,car8,zipcode7,135000.0,1.0,51841.708861767955,groupA
