@relation 'AGR_abrupt drift 4*2500 drifted function:1,3,5,7 generators.AgrawalGenerator -i 110 -p 0.1 -b'

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}

@data

112532.30903450304,0.0,51.0,level2,car15,zipcode7,135000.0,7.0,67924.25666764096,groupB
44059.58890013779,73624.47876192145,63.0,level2,car14,zipcode2,135000.0,18.0,385045.1828487275,groupA
112373.43888164396,0.0,44.0,level0,car14,zipcode4,135000.0,6.0,247599.7995440507,groupB
137051.978713605,0.0,38.0,level4,car1,zipcode7,135000.0,20.0,317643.53376024315,groupA
101656.19964842073,0.0,50.0,level3,car12,zipcode5,135000.0,17.0,217654.24659553482,groupB
112996.29084336315,0.0,20.0,level2,car6,zipcode2,135000.0,13.0,334945.7828288317,groupA
61437.35693501659,37183.73644582588,51.0,level0,car1,zipcode8,135000.0,18.0,64116.28060297864,groupB
148313.54761002286,0.0,73.0,level4,car11,zipcode9,78936.70842438895,27.0,0.0,groupA
131703.1474740407,0.0,63.0,level3,car14,zipcode2,135000.0,21.0,62194.89567271116,groupB
89927.07145300102,0.0,35.0,level3,car3,zipcode3,135000.0,19.0,126075.90680407797,groupA
57479.08035998154,28791.465755680543,57.0,level4,car6,zipcode4,135000.0,15.0,80550.11031290269,groupB
102672.98527709862,0.0,34.0,level1,car14,zipcode1,135000.0,28.0,445584.15520913934,groupA
93003.09096279873,0.0,50.0,level0,car4,zipcode3,135000.0,29.0,239929.7046010676,groupB
145221.6753644015,0.0,28.0,level3,car1,zipcode8,135000.0,25.0,124079.06152391364,groupA
123191.94168909016,0.0,48.0,level0,car17,zipcode2,135000.0,25.0,402829.09575587866,groupB
78976.4673054472,0.0,20.0,level3,car14,zipcode2,135000.0,19.0,154565.6210863545,groupA
69303.18035929305,73867.99782276594,40.0,level4,car8,zipcode1,135000.0,25.0,4128.838123762867,groupB
82880.09642963891,0.0,71.0,level4,car1,zipcode4,135000.0,22.0,335852.1876459868,groupA
68451.848592774,68909.50300394054,45.0,level3,car10,zipcode4,135000.0,25.0,246720.4387884725,groupB
150000.0,0.0,64.0,level2,car6,zipcode6,135000.0,23.0,439040.955509591,groupA
21653.974174729472,18826.75282348701,42.0,level3,car10,zipcode5,135000.0,30.0,354982.1619137518,groupB
147064.89997119815,0.0,29.0,level1,car6,zipcode8,104178.04819834029,25.0,423864.05884703784,groupA
101338.97253955083,0.0,54.0,level3,car11,zipcode3,135000.0,27.0,255271.22352760582,groupB
60154.43438581258,63976.73995354906,64.0,level1,car3,zipcode1,135000.0,28.0,106591.73361107854,groupA
33430.95608832502,69412.52617771318,43.0,level0,car18,zipcode7,135000.0,3.0,466743.64157396654,groupB
83322.0258673539,0.0,60.0,level2,car6,zipcode5,135000.0,29.0,208986.3937507286,groupA
142231.11609484957,0.0,51.0,level4,car20,zipcode3,135000.0,22.0,298840.90462930483,groupB
133888.7889470553,0.0,32.0,level4,car5,zipcode9,111325.28498153688,17.0,116296.19022576408,groupA
43372.54875255461,65334.560467037,55.0,level4,car19,zipcode1,135000.0,30.0,118595.15047460035,groupB
67377.93382848043,0.0,38.0,level3,car7,zipcode4,135000.0,17.0,0.0,groupA
87560.91350389647,0.0,59.0,level0,car19,zipcode8,117867.00148540323,21.0,391068.0539897078,groupB
104570.37040702104,0.0,36.0,level3,car1,zipcode1,135000.0,1.0,92265.8333054679,groupA
103870.39784483025,0.0,46.0,level3,car9,zipcode5,135000.0,20.0,441452.7269134575,groupB
56523.32025295248,69347.17691873206,27.0,level3,car1,zipcode1,135000.0,20.0,178934.3291853472,groupA
111976.73203992273,0.0,54.0,level4,car13,zipcode6,135000.0,16.0,334102.0115417204,groupB
107816.72271747816,0.0,27.0,level2,car12,zipcode4,135000.0,5.0,177828.99064324738,groupA
20000.0,34413.70425683174,43.0,level3,car3,zipcode2,135000.0,22.0,318161.5267348517,groupB
40621.8561302088,54778.14637993041,42.0,level0,car11,zipcode4,135000.0,9.0,59769.78363719827,groupA
150000.0,0.0,45.0,level2,car1,zipcode4,135000.0,1.0,499364.9740075919,groupB
65477.32820922346,27108.710297268684,32.0,level1,car19,zipcode5,135000.0,12.0,453970.706745084,groupA
122834.61536083645,0.0,56.0,level4,car12,zipcode5,135000.0,28.0,246950.33063517924,groupB
58592.35103451993,50751.701869147975,74.0,level0,car18,zipcode4,135000.0,30.0,91628.57760324144,groupA
119356.93038401514,0.0,40.0,level2,car11,zipcode1,135000.0,13.0,121182.83700878703,groupB
126438.8806252884,0.0,75.0,level1,car6,zipcode1,135000.0,28.0,411790.2258127047,groupA
62588.56069046377,52411.2322112499,58.0,level1,car7,zipcode9,67088.33106625764,9.0,37541.680244850715,groupB
60191.17114328727,44080.72343952685,68.0,level1,car20,zipcode5,135000.0,16.0,135646.81266468583,groupA
140978.17088684638,0.0,37.0,level3,car9,zipcode7,135000.0,14.0,213119.90287412275,groupB
20000.0,48760.63315175623,38.0,level4,car19,zipcode6,135000.0,16.0,500000.0,groupA
90980.06614255435,0.0,56.0,level2,car13,zipcode9,71707.51585725608,1.0,146940.10511484733,groupB
129014.72230035086,0.0,28.0,level0,car1,zipcode6,135000.0,7.0,179449.62547242013,groupA
130746.63737378681,0.0,46.0,level3,car12,zipcode6,135000.0,19.0,381309.8998598912,groupB
50194.41999177114,16191.151655389189,24.0,level1,car19,zipcode3,135000.0,1.0,54846.019378142904,groupA
73542.7714726471,0.0,53.0,level0,car18,zipcode3,135000.0,7.0,79676.37511509434,groupB
96179.34977447923,0.0,63.0,level1,car10,zipcode4,135000.0,6.0,153428.20841123787,groupA
68864.66686357436,0.0,52.0,level0,car5,zipcode5,135000.0,6.0,403263.99312720913,groupB
20000.0,48484.19627572511,66.0,level4,car13,zipcode1,135000.0,11.0,196367.7396947761,groupA
43460.55595477931,31426.5827325934,41.0,level1,car12,zipcode6,135000.0,5.0,460440.6638338275,groupB
86758.59120646639,0.0,38.0,level1,car14,zipcode6,135000.0,28.0,275793.70954323304,groupA
95237.13105893855,0.0,44.0,level3,car14,zipcode8,102164.4172576911,1.0,373354.8126604282,groupB
98841.9022084143,0.0,31.0,level0,car8,zipcode1,135000.0,17.0,472297.1127803269,groupA
47056.961906857396,34472.64847519396,49.0,level2,car20,zipcode8,117120.37207855808,2.0,165962.44973842055,groupB
144208.60349842874,0.0,23.0,level0,car18,zipcode4,135000.0,12.0,378565.28858293936,groupA
120022.09261728928,0.0,54.0,level0,car15,zipcode1,135000.0,7.0,258155.78879899354,groupB
119363.75528894085,0.0,67.0,level4,car15,zipcode1,135000.0,9.0,132042.9612131843,groupA
127154.29543022419,0.0,36.0,level0,car13,zipcode8,135000.0,16.0,395230.26919764816,groupB
133653.21640567557,0.0,30.0,level0,car11,zipcode8,135000.0,12.0,204309.7995196458,groupA
57787.566835327736,67877.89034252518,43.0,level1,car2,zipcode2,135000.0,26.0,377957.3637023556,groupB
135239.25469304383,0.0,68.0,level2,car20,zipcode3,135000.0,18.0,124422.28352012028,groupA
33132.233715171984,24614.62259184824,52.0,level3,car4,zipcode5,135000.0,26.0,359298.35859733826,groupB
70929.53723358401,55218.80084737073,77.0,level2,car18,zipcode1,135000.0,11.0,186254.63298650846,groupA
112652.95236960787,0.0,45.0,level3,car9,zipcode1,135000.0,19.0,172732.99063930562,groupB
35017.61431969391,75000.0,39.0,level3,car14,zipcode7,135000.0,10.0,349904.48162879026,groupA
115618.42828599503,0.0,49.0,level3,car16,zipcode9,103140.43888873598,16.0,154944.63647321673,groupB
57483.73278628967,54037.423717223995,31.0,level2,car17,zipcode2,135000.0,20.0,76521.67919020013,groupA
150000.0,0.0,58.0,level4,car4,zipcode9,89967.97881039421,17.0,401989.5374711839,groupB
150000.0,0.0,68.0,level1,car6,zipcode7,135000.0,2.0,72502.46015985687,groupA
67907.78817166138,37373.04527156423,50.0,level3,car12,zipcode1,135000.0,21.0,6732.9496865729525,groupB
109326.87716166624,0.0,76.0,level2,car1,zipcode1,135000.0,18.0,322499.9693575094,groupA
78580.97597016366,15102.53309943447,59.0,level0,car2,zipcode2,135000.0,24.0,248063.2254658558,groupB
123274.50211071533,0.0,66.0,level1,car8,zipcode8,135000.0,12.0,203432.9725453756,groupA
20000.0,32176.178163248864,58.0,level4,car4,zipcode4,135000.0,7.0,500000.0,groupB
140324.0414850706,0.0,79.0,level4,car2,zipcode6,135000.0,8.0,456969.90431734675,groupA
123752.26740927392,0.0,58.0,level4,car20,zipcode5,135000.0,3.0,893.6654775859361,groupB
22274.538793135347,47290.31725456431,38.0,level2,car14,zipcode8,135000.0,3.0,500000.0,groupA
54739.290429658446,26744.11491346399,58.0,level4,car1,zipcode8,113156.15846052716,29.0,474907.9890105016,groupB
94484.00518811986,0.0,73.0,level4,car19,zipcode5,135000.0,8.0,316835.7463622667,groupA
105885.74803728217,0.0,42.0,level1,car6,zipcode5,135000.0,16.0,287542.42674852017,groupB
78108.72540309462,0.0,79.0,level2,car1,zipcode8,135000.0,25.0,111695.19956682726,groupA
21798.047775579504,25323.658570433967,48.0,level4,car19,zipcode5,135000.0,7.0,366473.3831830067,groupB
103352.15616570438,0.0,39.0,level1,car6,zipcode7,135000.0,9.0,334002.7718797138,groupA
49386.5054840661,75000.0,40.0,level0,car10,zipcode5,135000.0,17.0,125404.87074972515,groupB
88702.53352741867,0.0,59.0,level0,car9,zipcode3,135000.0,4.0,244690.74137937173,groupA
30846.96290245637,66957.77604357377,48.0,level3,car11,zipcode9,120032.93751449249,30.0,500000.0,groupB
31109.501616082147,43408.18679691397,64.0,level3,car8,zipcode2,135000.0,17.0,269102.32472346915,groupA
45710.58716146841,24241.884472234575,44.0,level0,car11,zipcode6,135000.0,17.0,6901.5424663215745,groupB
86754.16740857392,0.0,27.0,level0,car10,zipcode6,135000.0,8.0,296085.09671213146,groupA
128061.77383400046,0.0,43.0,level0,car7,zipcode2,135000.0,3.0,500000.0,groupB
