@relation 'AGR_abrupt drift 4*2500 drifted function:1,3,5,7 generators.AgrawalGenerator -i 120 -p 0.1 -b'

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}

@data

20000.0,54175.16780109004,55.0,level0,car4,zipcode8,108045.79117383952,12.0,190261.2842999094,groupB
115859.10765772405,0.0,61.0,level4,car10,zipcode4,135000.0,3.0,370225.1767293025,groupA
107963.27587476172,0.0,61.0,level3,car16,zipcode6,135000.0,13.0,38137.528385485755,groupB
145062.86408521386,0.0,28.0,level2,car13,zipcode1,135000.0,30.0,63379.436183456964,groupA
150000.0,0.0,40.0,level0,car3,zipcode3,135000.0,12.0,189021.75566384723,groupB
107298.99360979605,0.0,20.0,level2,car3,zipcode8,135000.0,9.0,73623.58011760264,groupA
20719.632738203334,34893.594639948824,48.0,level3,car18,zipcode6,135000.0,23.0,429233.1947711038,groupB
37937.379978849625,56431.985842753624,79.0,level0,car4,zipcode8,135000.0,24.0,485034.59304481436,groupA
146246.00093939752,0.0,54.0,level0,car9,zipcode8,135000.0,9.0,303195.4169924182,groupB
100074.28908759613,0.0,28.0,level3,car4,zipcode6,135000.0,3.0,0.0,groupA
63005.466067173984,66306.9330820547,42.0,level4,car11,zipcode1,135000.0,21.0,22332.51510700424,groupB
121174.73528000971,0.0,80.0,level3,car20,zipcode5,135000.0,25.0,129384.1660068668,groupA
82932.84298709978,72052.45734747745,57.0,level0,car17,zipcode5,135000.0,26.0,309017.3083996508,groupB
133844.29969096326,0.0,79.0,level2,car3,zipcode5,135000.0,20.0,464322.3562737147,groupA
81144.92287124805,0.0,38.0,level1,car6,zipcode1,135000.0,11.0,185020.62721949673,groupB
