@relation 'RBF_region drift, 10/50 centriod drifted, speed 0.01 generators.RandomRBFGeneratorDrift -s 0.01 -k 10 -r 60 -i 60'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data

0.6609807072923117,0.5309241580047929,0.2954179349805864,0.6244089836368979,0.543629651752408,0.7391049096754848,0.7702457700163686,0.6154262437810867,0.33644246653624793,-0.0046017722565403485,class2
0.4967377838477748,0.35372219372823477,0.09424232066163721,0.5904293638705822,0.9947428787917536,0.4777734530052647,0.42347644158125175,0.2770498938465699,-0.046241198651661986,0.5721170802829365,class1
0.7384502625214536,0.904716704738436,0.5110635828708554,0.14806342357275237,0.5016258607071544,0.6671929899428117,0.8064866164009785,0.5722109387219867,0.11002442493315806,0.5035970026482843,class1
0.20233930578832887,0.6727831784259756,0.722744138586117,0.06327968044697418,0.9326793060499816,0.7467561181586336,0.7664874280435294,0.44792648258832124,0.8910011016008342,0.05908472798572003,class1
0.6244969307927644,0.7937243116407089,0.6799752958424213,0.15829408993749738,0.36222619822334545,0.6797603391603818,0.7624954385117472,0.6271172663161142,0.22553147800581497,0.6594058035176877,class1
0.7133580443259792,0.9040303236346682,0.7113863185929835,0.47524386128124924,1.0463784604014614,0.08265072453963875,0.6492031699148358,0.7865223407159229,0.7467999021168333,0.8082111316112817,class2
0.43843120632174337,0.28243426521236176,0.9321512874344378,0.13370010239400046,0.34221949831421783,0.5601264107119557,0.20256453988367495,0.21723880736873163,0.05345338904413714,0.8716346880424839,class1
0.11295892438693511,0.2847491437474783,0.1649515933707648,0.5371449098197737,1.0324162282642337,0.6264658960252819,0.4347669760828554,1.0541725051636688,0.2861464963891739,0.33271152791414005,class2
0.1928630626078878,0.6800076023069045,0.7270220032454924,0.06572515076389217,0.9265341333587331,0.7510766781517286,0.7734345197395036,0.448806253517848,0.8840201841040468,0.05721429652672967,class1
0.7204225765022546,0.8605394233166209,0.47760864777398604,0.07712843160959755,0.4328775272375245,0.5572846047290664,0.7936042653481357,0.5317480826310415,0.1959038121345525,0.581685639767191,class1
0.9626770243458636,0.41784021521920545,0.33276578967976916,1.0066513820803418,0.23302582119918183,0.45548794310151614,0.8016339148796385,0.21437284610891158,0.044707178770758076,0.4260167669852415,class2
0.7515518666859515,0.9153641639721914,0.48263438576571976,0.10662092260003204,0.43341149359509606,0.6166217596508796,0.7881562318682858,0.6069473953772239,0.07875806300618891,0.515577370570331,class1
0.48137877169955756,0.70293658413084,0.11717290438372727,0.45567971883934577,0.7802513721343775,1.098240470436229,0.43598162144040015,1.041146544637037,0.5240431929966254,0.10094342843752821,class2
0.19524185157264554,0.6787186432295773,0.7254403004184196,0.06733275432439541,0.9297648038992061,0.7519731178051193,0.7731904021498087,0.44665837407114384,0.885168252767138,0.05821473951194687,class1
