@relation 'RBF drift, 50/50 centriod drifted, speed 1.0E-4 generators.RandomRBFGeneratorDrift -s 1.0E-4 -r 50 -i 50'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data

0.04916386809829427,0.14924104895089157,0.904860965926181,0.6811064445752921,0.07693818159578135,0.728573209142103,0.7027115368627198,0.4890640928429475,0.5192707749727974,0.41172626192125344,class1
0.40500948930857467,0.7793690921127865,0.2369028143382157,0.6135332466770532,0.10927256373946097,0.021637405898271227,0.34631334625943383,0.12875810387771497,0.8097132279834633,0.8393105442027514,class1
0.4035679221946893,0.7712830981127463,0.25440265919476357,0.5953700653831268,0.12902319425065578,0.03386907893966777,0.35891472403844993,0.14824993466911313,0.8039333500550051,0.8509863051804732,class1
-0.3800875105547273,1.0760890020832532,0.8146745782059522,-0.42354636928061284,0.502266785663672,0.18524491179299635,0.44327701808420883,0.09864286592596394,0.8837170091520853,-0.28484057741965946,class2
0.7831549395430413,-7.11536316925052E-4,0.2869025356077963,0.04016686420317017,-0.11501241136095663,1.0545226125730724,1.2514077950366493,0.581334620885781,0.8119505275065814,1.012196688916055,class1
0.22662139544715584,0.34359924385760776,0.08942412579214902,0.8042346967998045,0.8791099009631961,0.4317718703545019,0.9582315527233664,0.026065237088233478,0.46371905960868687,0.7399108582487194,class2
0.820306141861361,0.8008825929756932,0.23875251835247857,1.0360264721499697,0.5172143504635314,0.8064445291555491,0.5886470447303679,0.34866290886406076,0.4140652448040404,0.33668806223038816,class1
0.2543892753835823,0.7175474570979876,0.8725414269989155,0.5684790673038658,0.7766772401256362,0.5406563586976354,0.22783221849343474,0.538648071338155,0.48241069875684167,0.7778521708765613,class2
0.22095042727209122,0.7285790724554186,0.8816537336340776,0.5389299320611065,0.7631725588570499,0.5467179976302434,0.20787774413254223,0.5235016849572192,0.5016086499160612,0.7753031696802245,class2
0.5376350869791504,0.8366991587372041,1.2484128630443487,0.26674876662789093,0.636082889548881,0.38582557707103227,0.696849887684059,0.539102734778488,0.8359698878049874,0.6344486198810705,class2
0.44635441896631073,0.23079539393254106,0.18141272996956015,1.011577776614974,0.548151152542376,0.11660663264804365,0.7502062830747943,0.4480529658393948,0.810918470881602,0.3487103863865809,class2
0.30537739859078045,0.18214130410037574,0.722937817070453,0.534881255601278,0.11803546380610908,0.9684775756114318,0.6474600898467409,0.7235241402306083,0.3470583034323212,0.9514454121395849,class1
0.1881387824457389,0.8653362820828081,0.9619736446609295,0.3612462154563576,0.6877039289957771,0.11427478415192793,0.1324571933516856,0.9588418602204053,0.28377268393870014,0.3858180556586814,class2
0.572883955025141,0.33693713450741947,0.38548844633242374,0.6661031073730452,-0.28085611401919786,0.45400131210240974,0.9848920037412988,0.42053311125998,0.17327192217737303,-0.2586774880693236,class2
0.04486113326202089,0.4047216235568791,0.6874015566209132,0.2167858979474993,1.0519425924699208,-0.04244815725242306,0.3661868163643641,0.4607866046239211,0.5043914657128025,0.05921655739371871,class1
0.3041887874874474,0.30415587725602516,0.7244918953962681,0.7690775140191586,0.7451130761123894,0.4471369437932221,0.45128890765558016,1.1460998357696743,0.7986721832119134,0.6697418044325711,class2
0.6272938482979398,0.38635944347994355,0.6760288769551566,0.28682034653608596,-0.02959826221511823,0.12571584952067172,0.741195830880147,1.0446165170139199,0.5959713436356604,0.08382412521053206,class1
0.06716427404737654,0.5524693986012038,0.5669222145365749,0.327670871213416,1.0887672716908225,0.9063096077293544,0.663126374673362,0.8670915806254538,0.6241621408797704,-0.01806240287760516,class1
0.14373742871652606,0.5489588864732341,0.7579970018917372,0.17081773970656378,1.0855922622190755,0.8758626403015867,0.5882040589992427,0.7122512755128543,0.7069798054884796,0.03975533217765689,class1
0.054371787714427224,0.14316018930675337,0.9007006273496906,0.7129809274315729,0.11055417851468903,0.7397580967121558,0.6984632217222397,0.5209970549223665,0.5380109388017221,0.45286558065310173,class1
1.0900331338527243,0.27702179284518436,1.0130335048835502,0.129167132044843,0.1609956146359675,0.570268652973524,0.408112685326559,0.6400516130594817,0.8110115529172806,0.9145948913102762,class1
0.052977877007109486,1.3832085027596346,1.197792842411947,-0.09882295518717751,-0.14328260391039466,0.3454947157358512,0.8451512482655862,-0.03949379389339202,-0.1611280022276919,1.2329493869472068,class2
0.3270023079230005,0.21325106812482017,0.5811098283621365,0.7678215500860806,0.043690444820330285,0.8966757669499568,0.6319782070440694,0.5133256292131798,0.421288139650571,0.8354993550198025,class1
0.1847847834972705,0.32433135294302295,0.724114278513744,0.035401992195265075,1.0862501893922587,0.7565598658367058,0.799536502446605,1.0620310771109627,0.5663796421409688,-0.0705270273156553,class1
0.26189128275019785,0.05380569133871983,0.21730378833875635,0.08462353053826291,0.8699902973908025,0.9189887210665306,0.5815749644120777,0.940740866590173,0.5270005929203114,0.7721908956086946,class2
0.9518452959044907,0.36750032384505854,0.913154371662263,0.9967327737935605,0.8313840140147228,0.7618625497506232,0.3290794127703415,0.8180855334165937,0.8311821016961136,0.33205949270116836,class1
