@relation 'RBF_region drift, 10/50 centriod drifted, speed 0.01 generators.RandomRBFGeneratorDrift -s 0.01 -k 10 -r 90 -i 90'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute class {class1,class2}

@data

0.4487178797230083,0.7725038413649535,-0.28002318819431316,0.19619032410602144,0.7604288468137779,0.15695213844453887,0.8825608677999336,0.8264402205954614,0.5563384099628438,-0.14718544732628064,class1
0.3677413438634655,0.7668785866686625,0.5306577836182912,0.49358708275947455,0.7030889381055759,0.45974701471219537,0.18608978997702177,0.40954719583661564,0.7921414505635119,0.6657206191827525,class2
0.6186746535669123,-0.19804113502945403,0.4984924197215906,1.1561763580078293,0.37978671342925807,0.2548520694984526,0.7032674515480021,0.25781443121495873,0.7903677751566685,0.3143574658877457,class2
0.15348317884832002,0.32337076392727726,0.7193730746605492,0.8803668141252271,0.7382091752420743,0.7937054430989781,0.3068833528473179,0.6797221131319241,0.08358625243291125,0.9085287511006321,class1
0.202516790836789,-0.029840295042007414,0.8772378356623024,0.13675694264121666,0.6188558051659969,0.8456717456662155,0.7051934718829534,0.6630859871628451,0.1029391336985086,0.21763660079775615,class2
0.6766989384874493,0.6229826749482783,0.6056549954857245,0.5839943207035876,0.5274942717033817,0.57293577226684,0.4044651932819593,0.8184843106851387,0.8479094918316428,0.5672287828169678,class2
0.08031856884753022,0.6813215377895468,0.9666748401504413,0.23795165623360703,0.2065199087055215,0.6728772080944498,0.7502904520093301,0.21008319452635904,0.6948346228897528,0.09167463265618828,class1
0.5812983115466582,0.9844077459931416,0.5255314882187196,0.24871479970930777,0.9245387441237316,0.12662996500605134,0.14670635029110754,0.48839829765353837,0.9934095548020788,0.4375718938401547,class1
0.4558437531133699,-0.023614964771299332,0.5592340102114053,0.9196188008986326,0.3937663919058071,0.18050632537235614,0.803221671912487,0.4119014907041829,0.44417994757064166,0.26132086185505704,class2
1.143062078426459,0.1363893626153165,0.05707736194759902,0.22898213354298932,0.20845011122979973,0.3048506719080123,0.9367170841952572,0.8719397368160942,0.3713815017709384,0.16957451241310356,class2
0.7240836590507803,0.4762676530715976,0.19305197829302043,-0.12484976603253004,0.8534030115772351,0.4127331426045069,0.9830612257272198,0.766138659835154,0.928586218393098,-0.028147917242659803,class1
0.5152796224344878,0.5582488430762272,0.4701617169499147,0.37891349912963085,0.44508126139962034,0.6021195573177701,0.021341571357768485,0.3442215743378933,0.9013675724065953,0.7713737661633556,class2
-0.15693609700177108,0.7927410734374898,1.1659442232820307,0.9649169506255357,0.6867707999957102,0.33410163594316655,0.10884542257954796,0.15186622735252633,1.2290111008562845,-0.17092100356387946,class2
0.5263152831818108,0.5837960215170075,0.40049957411788,0.7727296863437463,0.9313558684405266,0.056349275544803,-0.001974501199422954,0.05592658876153005,0.18594035011670096,0.6207864377486516,class2
0.3787192778234752,0.7690050745664687,0.981440881636084,0.20067136584922257,0.6660020742217453,0.33088118073268313,0.629473479632692,0.0824427861747539,0.8778415982423906,0.37833992578336906,class1
0.328742333515041,0.49037853522520997,0.541371313888648,0.5483787225164087,0.8421809963926713,0.7307848516751634,0.6548080983493444,0.7656121362099229,0.5210999386146131,0.467973752495291,class2
0.3913895827856903,0.2760794154086781,0.06318525621304955,-0.014797961931919932,0.9010771896580552,0.571122450633588,1.0307244684797046,0.9538111274392707,0.8998326398259597,0.19619219229821078,class1
0.6632634329249177,0.4738934825263335,0.21706712208277137,-0.06709257076646497,0.933762121263019,0.49941327310844086,0.9047095749992135,0.8739911175959704,0.8434326186653116,0.13447629379656573,class1
-0.07023825185437144,0.1756602991522228,1.0211758886094127,0.7011562981117093,0.5442850523041372,0.4748618406378588,0.3066761409448235,0.5537296781023021,0.26123974624607615,1.0109904573586304,class1
0.4432948319820884,0.15527265398747997,0.8944830150264829,0.45232910541448323,0.4289466228819151,1.0425966138550826,0.771073015520513,0.8345000835460022,0.9555148929075001,0.6389987291562489,class2
0.25176749058753467,0.7218731707111852,0.5855808192944109,0.5056776778142036,0.5844053283820355,0.5266392532063859,0.25511475381316523,0.37892355775590114,0.8491429577236758,0.5607103714320278,class2
0.6648502978077588,0.6599285546418362,0.5901152739740687,0.6297158816709079,0.9569483655106877,0.99002925482507,0.926061179996503,0.7819574387286127,0.970909929771749,0.24826740852869694,class1
0.18363914528458142,-0.042467302668938084,0.5709172429199454,0.6703004833790162,0.4433750523911329,0.4459796814267149,1.1281322668485372,0.20848971619853568,0.47797019537447194,0.09252617649776101,class2
0.36455651338378897,0.7209943177991248,0.8051088027601548,0.6403014754961283,0.7313410395694508,0.6660479101127604,0.025255224376012242,0.5390656014072954,0.3888701533521388,0.02733046196796296,class1
